Scenario,Region,Variable,Unit,2019,2024,2030,2035,2040,2050
baseline_noce,IND,Final Energy|Residential|Gases,EJ/yr,0.0583779999944654,0.157470715058498,0.11865026417427199,3.12591050995272e-09,2.27433616596947e-09,4.93817739148971e-10
baseline_noce,IND,Final Energy|Residential|Gases|Gas,EJ/yr,0.0583779999944654,0.157470715058498,0.11865026417427199,3.12591050995272e-09,2.27433616596947e-09,4.93817739148971e-10
baseline_noce,IND,Final Energy|Residential|Hydrogen,EJ/yr,,5.05126691097898e-08,2.11362804255213e-10,0.30014710339275597,0.425753687720471,0.222113358978806
baseline_noce,IND,Final Energy|Residential|Liquids,EJ/yr,1.18671599999092,1.21384985101643,1.3573753156029,1.40849899926416,1.50015605846977,3.28700050629903e-10
baseline_noce,IND,Final Energy|Residential|Liquids|Oil,EJ/yr,1.18671599999092,1.21384985101643,1.3573753156029,1.40849899926416,1.50015605846977,3.28700050629903e-10
baseline_noce,IND,Final Energy|Residential|Solids,EJ/yr,4.17070900031297,3.3996924835583098,3.50533401659459,2.24724597682182,1.20711449010959,3.86472260991627e-10
baseline_noce,IND,Final Energy|Residential|Solids|Coal,EJ/yr,0.00950000032303305,0.00776459968841921,0.0056227050666002604,0.00380642863389357,0.00230193092074019,
baseline_noce,IND,Final Energy|Commercial|Electricity,EJ/yr,0.373978999999999,0.482338575182878,0.5620077394564069,0.637027102915959,0.7290868605090289,1.14836696656814
baseline_noce,IND,Final Energy|Commercial|Gases,EJ/yr,0.09729499999386,0.123345026602382,0.10257568769865201,0.183207008492704,0.217734288924895,0.0142931007055828
baseline_noce,IND,Final Energy|Commercial|Gases|Gas,EJ/yr,0.09729499999386,0.123345026602382,0.10257568769865201,3.04533461765547e-10,2.0504546386013402e-10,1.1671236618428e-10
baseline_noce,IND,Final Energy|Commercial|Hydrogen,EJ/yr,,3.76508293685524e-08,1.75610732623835e-10,7.66009785922239e-10,8.60376894778167e-10,3.2399170513376196e-10
baseline_noce,IND,Final Energy|Commercial|Heat,EJ/yr,,0.000341312985668228,0.00103406050422729,0.00184019543619083,0.00288936182432097,0.00586872163414195
baseline_noce,IND,Final Energy|Commercial|Liquids,EJ/yr,0.00381100000862322,0.0027741883128893302,0.00153001171618857,0.000493194258754319,1.75995463686086e-11,
baseline_noce,IND,Final Energy|Commercial|Liquids|Oil,EJ/yr,0.00381100000862322,0.0027741883128893302,0.00153001171618857,6.06432187431883e-09,1.75995463686086e-11,
baseline_noce,IND,Final Energy|Commercial|Solids,EJ/yr,0.109743999990763,0.0757818186581211,0.14733486349517902,0.14592105953592302,0.13694056520484,2.2738270839912802e-10
baseline_noce,IND,Final Energy|Transportation|Electricity,EJ/yr,0.0685704986474301,0.0819148114784867,0.15259271217543202,0.33310481802305403,1.09975456478755,4.993377707401669
baseline_noce,IND,Final Energy|Transportation|Gases,EJ/yr,0.12338099998723899,0.0907408666708509,0.0538071863272697,0.0315051274801103,3.5747640189015102e-09,6.77866142045846e-10
baseline_noce,IND,Final Energy|Transportation|Gases|Gas,EJ/yr,0.12338099998723899,0.0907408666708509,0.0538071863272697,0.0315051274801103,3.5747640189015102e-09,6.77866142045846e-10
baseline_noce,IND,Final Energy|Transportation|Hydrogen,EJ/yr,,0.000623188545292667,0.0019465709763342,0.025616266758632603,0.045077773415197,0.13665847650743898
baseline_noce,IND,Final Energy|Transportation|Liquids,EJ/yr,4.39463326837409,5.8720317365494,8.24803517676022,9.91089255214419,9.89509083442055,5.75132739328173
baseline_noce,IND,Final Energy|Transportation|Liquids|Oil,EJ/yr,4.39463326837409,5.8720317145497205,8.21790715432228,9.805776134568099,9.107399907242991,4.01433020546128
baseline_noce,IND,Final Energy|Transportation|IAMC_OTHER,EJ/yr,0.164842999997738,0.141293980269829,0.113035199956643,0.0894861999498209,0.065937199962116,0.0188391999749986
baseline_noce,JPN,Final Energy|Agriculture|Electricity,EJ/yr,0.0118050191518958,0.011425174864482999,0.0110780413939749,0.010771997131551601,0.0104577989744744,0.0609846886624285
baseline_noce,JPN,Final Energy|Agriculture|Gases,EJ/yr,6.20001033698709e-05,5.48133648676513e-07,6.293871541424461e-05,0.00461170588955583,0.00585897839139436,0.00804838562663751
baseline_noce,JPN,Final Energy|Agriculture|Gases|Gas,EJ/yr,6.20001033698709e-05,5.48133648676513e-07,6.293871541424461e-05,6.30433342278975e-05,6.299454428407971e-05,2.75960863643705e-10
baseline_noce,JPN,Final Energy|Agriculture|Heat,EJ/yr,0.000470000765193827,0.000496423963211589,0.000524554571557965,0.000544998863677862,0.0005630192216097421,0.000593426850958385
baseline_noce,JPN,Final Energy|Agriculture|Liquids,EJ/yr,0.178874290169227,0.17319994368691702,0.166374685019328,0.15575675870900402,0.148415456943851,0.0752444440294277
baseline_noce,JPN,Final Energy|Agriculture|Liquids|Oil,EJ/yr,0.178874290169227,0.17319994368691702,0.166374685019328,0.113231248346433,0.09422873061709121,2.03793878276665e-10
baseline_noce,JPN,Final Energy|Agriculture|Solids,EJ/yr,2.1000036863524e-05,0.00182493801517069,0.00322828582708823,0.00455758537262204,0.00580175874844448,0.00804838534635442
baseline_noce,JPN,Final Energy|Industry|Electricity,EJ/yr,1.2169219999971002,1.18990315204017,1.19115174665251,1.2339565104728398,1.2433697286007501,1.47516096112213
baseline_noce,JPN,Final Energy|Industry|Gases,EJ/yr,0.4646410000118,0.39717497459583,0.470416021727738,0.31963667185629496,0.196642942654361,0.022701905888653902
baseline_noce,JPN,Final Energy|Industry|Gases|Gas,EJ/yr,0.462839000011954,0.39568185439131903,0.469288677329032,0.31953834597138703,0.196589982252958,0.022701905862436297
baseline_noce,JPN,Final Energy|Industry|Hydrogen,EJ/yr,,2.75607314957933e-07,0.073763063086447,0.434445335931472,0.502806657067845,0.9221547390696789
baseline_noce,JPN,Final Energy|Industry|Heat,EJ/yr,,0.0526942122973894,0.167243637146605,0.31389572567021,0.479554388728768,0.870430913107326
baseline_noce,JPN,Final Energy|Industry|Liquids,EJ/yr,0.713982999913378,0.686885355932694,0.583349732038558,0.434595483621371,0.293735467182153,0.014661696194103
baseline_noce,JPN,Final Energy|Industry|Liquids|Oil,EJ/yr,0.713982999913378,0.686885355932694,0.583349732038558,0.433391143636602,0.29059152562824897,0.0146616933963739
baseline_noce,JPN,Final Energy|Industry|Solids,EJ/yr,2.00574100060025,1.5237773476328,1.17276509983253,0.49682696860513603,0.449013488297444,0.201767622197778
baseline_noce,JPN,Final Energy|Industry|Solids|Coal,EJ/yr,1.8501150006554001,1.3478800950835301,0.965009398939188,0.245429377185695,0.17822300176082398,0.061363552957562593
baseline_noce,JPN,Final Energy|Residential|Electricity,EJ/yr,0.907424000044075,0.809616165336155,0.8741628389190991,0.932869006628879,0.955807912299788,1.0304363944188302
baseline_noce,JPN,Final Energy|Residential|Gases,EJ/yr,0.365541999994348,0.4307091048239,0.30644353849601297,0.12808899036051,0.0166405296393541,6.21370099213424e-11
baseline_noce,JPN,Final Energy|Residential|Gases|Gas,EJ/yr,0.365541999994348,0.4307091048239,0.30644353849601297,0.12808899036051,0.0166405296393541,6.21370099213424e-11
baseline_noce,JPN,Final Energy|Residential|Hydrogen,EJ/yr,,0.00466893116010796,2.23067190844513e-10,0.08110763307242409,0.0915943660249838,0.0373416161169551
baseline_noce,JPN,Final Energy|Residential|Heat,EJ/yr,0.00354399999754287,0.002700609050393,0.0014097602214156299,0.0004934004971921989,0.000532815855621588,3.7459309696677e-09
baseline_noce,JPN,Final Energy|Residential|Liquids,EJ/yr,0.480513999992556,0.339521544015148,0.0228454396399367,0.016023393742918897,0.009515258693694531,
baseline_noce,JPN,Final Energy|Residential|Liquids|Oil,EJ/yr,0.48051398027201,0.339521544015148,0.0228454396399367,0.016023393742918897,0.009515258693694531,
baseline_noce,JPN,Final Energy|Residential|Solids,EJ/yr,0.00034299999518358097,0.00024481619530090004,0.000127949528453766,4.85275542774624e-05,4.3252340591439e-05,1.1944864169924898e-09
baseline_noce,JPN,Final Energy|Commercial|Electricity,EJ/yr,1.1396840188155999,1.29255866332298,1.29180969094499,1.4311498263201199,1.3520978834872202,1.26438154496357
baseline_noce,JPN,Final Energy|Commercial|Gases,EJ/yr,0.384065999992376,0.394885436115889,0.360014725674149,0.34054926466822,0.321525264810313,0.320431278966518
baseline_noce,JPN,Final Energy|Commercial|Gases|Gas,EJ/yr,0.384065999992376,0.394885436115889,0.360014725674149,0.19439691798935,0.12032400041547299,
baseline_noce,JPN,Final Energy|Commercial|Hydrogen,EJ/yr,,0.00729266231470781,1.02960910041162e-10,0.041769689739552494,0.0521315429781739,0.0565466952351693
baseline_noce,JPN,Final Energy|Commercial|Heat,EJ/yr,0.023662,0.0241216147144222,0.0250222205041539,0.0263804357562199,0.028473732359522098,0.034283406620450894
baseline_noce,JPN,Final Energy|Commercial|Liquids,EJ/yr,0.442518999994898,0.31236644592127,0.156183276061197,0.0260306110156117,1.3938224142810198e-10,
baseline_noce,JPN,Final Energy|Commercial|Liquids|Oil,EJ/yr,0.442518999994898,0.31236644592127,0.156183276061197,0.00216925810129299,1.3938224142810198e-10,
baseline_noce,JPN,Final Energy|Commercial|Solids,EJ/yr,0.07775299999241339,0.0710761236299543,0.06459835744744799,0.0431347701054182,0.0172392730922844,2.28441881839284e-10
baseline_noce,JPN,Final Energy|Commercial|Solids|Coal,EJ/yr,0.0051479999951923395,0.0031712333295015596,1.91040727317498e-10,0.0014270367204543399,2.26477614633734e-11,
baseline_noce,JPN,Final Energy|Transportation|Electricity,EJ/yr,0.0563136,0.0563840611709636,0.0553636423109198,0.06546656540426479,0.42264382103646,1.05924382274973
baseline_noce,JPN,Final Energy|Transportation|Gases,EJ/yr,0.00139899998510985,0.000939873453520476,0.0422828644791462,0.045410689306443604,0.0460704081783547,0.00329888913389179
baseline_noce,JPN,Final Energy|Transportation|Gases|Gas,EJ/yr,0.00139899998510985,0.000939873453520476,0.0422828644791462,0.045410689306443604,0.0460704081783547,0.00329888913389179
baseline_noce,JPN,Final Energy|Transportation|Hydrogen,EJ/yr,,0.000592159767643489,0.0010777397374327799,0.00514357359065215,0.00633348484582843,0.304760516831875
baseline_noce,JPN,Final Energy|Transportation|Liquids,EJ/yr,3.2981919000258197,3.36939099053894,3.2610639753433404,3.32080017335339,2.43195569861681,1.09533058252515
baseline_noce,JPN,Final Energy|Transportation|Liquids|Oil,EJ/yr,3.29782956002583,3.36610535533718,3.21317545538197,3.16109832054116,2.18111585813944,0.673729992843381
baseline_noce,JPN,Final Energy|Transportation|Solids,EJ/yr,3.70000083249638e-05,2.43446475280991e-08,,2.767067456213e-11,,
baseline_noce,JPN,Final Energy|Transportation|Solids|Coal,EJ/yr,3.70000083249638e-05,2.43446475280991e-08,,2.767067456213e-11,,
baseline_noce,LAM,Final Energy|Agriculture|Electricity,EJ/yr,0.023761001087557902,0.0245348124880861,0.0257125952588903,0.0313366566755702,0.0272630348442408,0.042704105227366
baseline_noce,LAM,Final Energy|Agriculture|Gases,EJ/yr,0.00035400001895972,0.000380982451598463,0.000414404754584647,0.00195702311711258,0.000689263485408448,1.10358858807076e-08
baseline_noce,LAM,Final Energy|Agriculture|Gases|Gas,EJ/yr,0.00035400001895972,0.000380982451598463,0.000414404754584647,0.000441039356806117,0.00046586165529214203,8.381179851207789e-09
baseline_noce,LAM,Final Energy|Agriculture|Liquids,EJ/yr,0.215676009864072,0.225135345564097,0.227161601294075,0.246509521740555,0.233713168688047,0.24791303393046898
baseline_noce,LAM,Final Energy|Agriculture|Liquids|Oil,EJ/yr,0.215381009847806,0.22480166938704998,0.226774266410573,0.185092128026422,0.151091875958798,0.121965474857592
baseline_noce,LAM,Final Energy|Agriculture|Solids,EJ/yr,0.015472000709140801,0.0140180885045776,0.0206927951227431,0.000900076167788648,0.0239882334768549,1.13825147354921e-08
baseline_noce,LAM,Final Energy|Industry|Electricity,EJ/yr,0.616690999891092,0.6464482272054061,0.726773171305178,0.789042144754542,0.843132487580283,1.75778529258695
baseline_noce,LAM,Final Energy|Industry|Gases,EJ/yr,1.03950799996243,1.03358814951628,1.18279292454918,1.20780080857071,1.13415119820419,0.0466695788410052
baseline_noce,LAM,Final Energy|Industry|Gases|Gas,EJ/yr,1.03950799996243,1.03358783500357,1.18279292431073,1.2078008083729401,1.1341511980458299,0.0466695787935487
baseline_noce,LAM,Final Energy|Industry|Hydrogen,EJ/yr,,4.4383319185020206e-08,0.00139000048581086,0.0013900012545535,0.00139000105419961,0.0013900019484736098
baseline_noce,LAM,Final Energy|Industry|Heat,EJ/yr,,0.0857811959673212,0.296093185906252,0.589934504435035,0.960117626898096,1.91959774336836
baseline_noce,LAM,Final Energy|Industry|Liquids,EJ/yr,0.543456999981022,0.49004846173454597,0.490151674176611,0.608764793865561,0.32745779108635903,0.7693493860860321
baseline_noce,LAM,Final Energy|Industry|Liquids|Oil,EJ/yr,0.5424249999810731,0.489066814371434,0.48917531522950497,0.607447262154736,0.32681264729806403,0.7687769381122029
baseline_noce,LAM,Final Energy|Industry|Solids,EJ/yr,0.460454999940898,0.46701400041047403,0.427936112264529,0.384628120078595,0.7506474119472379,0.139284415566043
baseline_noce,LAM,Final Energy|Industry|Solids|Coal,EJ/yr,0.147158999977176,0.175495022548091,0.14758696427655701,0.125383933138641,0.10369242891802899,0.06467984365908759
baseline_noce,LAM,Final Energy|Residential|Electricity,EJ/yr,0.569659000059226,0.682123158934011,0.8312631395086391,0.963766348794315,1.08296677873673,1.51513917534322
baseline_noce,LAM,Final Energy|Residential|Gases,EJ/yr,0.38298399999437904,0.41389219262021404,0.465885251407953,0.408728796246479,0.20951153299036301,0.00367573614047512
baseline_noce,LAM,Final Energy|Residential|Gases|Gas,EJ/yr,0.38298399999437904,0.41389219262021404,0.465885251407953,0.408728796246479,0.20951153299036301,0.00367573614047512
baseline_noce,LAM,Final Energy|Residential|Hydrogen,EJ/yr,,7.40780758145636e-08,8.36372125151923e-10,1.4588965287017e-09,8.71443574241905e-10,7.53926294400447e-10
baseline_noce,LAM,Final Energy|Residential|Heat,EJ/yr,,2.6377896768241e-05,6.52293643334792e-05,0.000106191573376671,0.000143145024107513,8.60934134556875e-05
baseline_noce,LAM,Final Energy|Residential|Liquids,EJ/yr,0.30031600000512,0.289090170907692,0.271488137252232,0.2467184610071,0.179247004117579,0.018572806503535
baseline_noce,LAM,Final Energy|Residential|Liquids|Oil,EJ/yr,0.299754954656739,0.288684804440061,0.271269540419267,0.2467184610071,0.179247004117579,0.018572806503535
baseline_noce,LAM,Final Energy|Residential|Solids,EJ/yr,0.708189000035658,0.520694955313819,0.27675991545954204,0.0575390490361056,0.0314493477493954,2.89625605469287e-10
baseline_noce,LAM,Final Energy|Residential|Solids|Coal,EJ/yr,0.0047050000408087505,0.0037364353586703796,0.00255602928435742,0.0008086922945626131,1.466323597711e-10,8.5541103845188e-11
baseline_noce,LAM,Final Energy|Commercial|Electricity,EJ/yr,0.41621199999999997,0.454441970431059,0.453191147263106,0.510601021860735,0.580286693522101,0.7337654387706339
baseline_noce,LAM,Final Energy|Commercial|Gases,EJ/yr,0.0786079999939042,0.0861824622676815,0.105203877209487,0.124856163099988,0.0772213081065527,3.45816950443241e-08
baseline_noce,LAM,Final Energy|Commercial|Gases|Gas,EJ/yr,0.0786079999939042,0.0861824622676815,0.105203877209487,0.124856162090735,0.0772213073616736,3.3749098187058403e-08
baseline_noce,LAM,Final Energy|Commercial|Hydrogen,EJ/yr,,4.22346771087331e-08,3.69750942318461e-10,5.69956298135195e-10,2.7130256854975e-10,2.34257637743712e-10
baseline_noce,LAM,Final Energy|Commercial|Heat,EJ/yr,0.00013000000000000002,0.000374144119529786,0.000770535734859658,0.000736340465757679,0.000602004693332921,1.58771512004875e-09
baseline_noce,LAM,Final Energy|Commercial|Liquids,EJ/yr,0.08183200000751491,0.0697454320230277,0.0618530010153563,0.0353015204153636,0.00600985434558141,7.005879266755849e-10
baseline_noce,LAM,Final Energy|Commercial|Liquids|Oil,EJ/yr,0.08153600000744529,0.0694106558541498,0.061464353120334006,0.0290975210993356,0.00600985434558141,7.005879266755849e-10
baseline_noce,LAM,Final Energy|Commercial|Solids,EJ/yr,0.0284999999924366,0.00367033968201375,2.03440302094514e-09,6.34364403007884e-10,0.0200617396795382,3.46548145640776e-10
baseline_noce,LAM,Final Energy|Transportation|Electricity,EJ/yr,0.0039159,0.0117327973311332,0.0308551799074413,0.0939663670177245,0.46480785972646904,2.40974253991726
baseline_noce,LAM,Final Energy|Transportation|Gases,EJ/yr,0.147797000007256,0.17525324852020502,0.276941412974053,0.271373970857084,0.24422424851957503,0.011584258679269
baseline_noce,LAM,Final Energy|Transportation|Gases|Gas,EJ/yr,0.147797000007256,0.17525324852020502,0.276941412974053,0.271373970857084,0.24422424851957503,0.011584258679269
baseline_noce,LAM,Final Energy|Transportation|Hydrogen,EJ/yr,,5.74075146477075e-05,0.000808507726477757,0.00182003475071962,0.0027323951541678004,0.0142559237499964
baseline_noce,LAM,Final Energy|Transportation|Liquids,EJ/yr,3.84999590304695,4.264898591764769,4.78236037249515,5.54203031585363,5.502615820926111,4.624862371371299
baseline_noce,LAM,Final Energy|Transportation|Liquids|Oil,EJ/yr,3.7893419363984897,4.18713135067586,4.58522318084444,4.95556531206631,4.4593577020431905,2.67413548113753
baseline_noce,MDA,Final Energy|Agriculture|Electricity,EJ/yr,0.0578930030159902,0.0602509004221004,0.0682439048720582,0.0765453329254513,0.082356009353865,0.17188490920712998
baseline_noce,MDA,Final Energy|Agriculture|Gases,EJ/yr,0.0068940003615701306,0.00748089891760657,0.00817096334115258,0.0154894733771899,0.0121615320331007,0.00351406326631277
baseline_noce,MDA,Final Energy|Agriculture|Gases|Gas,EJ/yr,0.0068940003615701306,0.00748089891760657,0.00817096334115258,0.00872177851615732,0.009253373845661678,1.05054703635103e-09
baseline_noce,MDA,Final Energy|Agriculture|Heat,EJ/yr,0.0262510013682349,0.0298219089299863,0.0342060295322997,0.037872068351725505,0.0415413536521404,0.0486274411964912
baseline_noce,MDA,Final Energy|Agriculture|Liquids,EJ/yr,0.13765000717371,0.139163170758105,0.127799213472281,0.119453722430062,0.116832543009801,0.034316134781949996
baseline_noce,MDA,Final Energy|Agriculture|Liquids|Oil,EJ/yr,0.13765000717371,0.139163170758105,0.127799213472281,0.11945371467278901,0.116832542140898,1.3836615564311302e-09
baseline_noce,MDA,Final Energy|Agriculture|Solids,EJ/yr,,0.00175373713734738,0.00855182471947126,0.0061205580865995,0.00828072526653058,0.009951656539202571
baseline_noce,MDA,Final Energy|Industry|Electricity,EJ/yr,0.49809500002566,0.5616633466065809,0.6279308813528259,0.6867456258977449,0.761582681502884,1.21817960890779
baseline_noce,MDA,Final Energy|Industry|Gases,EJ/yr,0.490891999983999,0.483847497668436,0.478681940430365,0.434078110477044,0.34447696436555203,0.0694925603855972
baseline_noce,MDA,Final Energy|Industry|Gases|Gas,EJ/yr,0.490891999983999,0.483847497668436,0.478681940430365,0.434078110000915,0.344476963839752,0.06949256034603149
baseline_noce,MDA,Final Energy|Industry|Hydrogen,EJ/yr,,3.94796996863927e-08,8.325889544517901e-10,1.6351152301134899e-09,1.1014633538674901e-08,1.07221843768009e-08
baseline_noce,MDA,Final Energy|Industry|Heat,EJ/yr,0.042989999992933,0.0339076115849027,0.029940693009525902,0.161174585549894,0.439347636938556,0.967005350076513
baseline_noce,MDA,Final Energy|Industry|Liquids,EJ/yr,0.227866999901908,0.226802292774791,0.315710735630851,0.370713060636913,0.44984546449175,0.0311769058948239
baseline_noce,MDA,Final Energy|Industry|Liquids|Oil,EJ/yr,0.227866999901908,0.226802292774791,0.315710735630851,0.37071306040303,0.44984546442948997,0.0311769044668946
baseline_noce,MDA,Final Energy|Industry|Solids,EJ/yr,0.388688000161037,0.47970514020140503,0.522332758130576,0.485387414663676,0.284604050151973,0.19914751267364
baseline_noce,MDA,Final Energy|Industry|Solids|Coal,EJ/yr,0.348040000212216,0.42135551439164,0.456627627672009,0.41248969619166503,0.229151189505,0.160992609904125
baseline_noce,MDA,Final Energy|Residential|Electricity,EJ/yr,0.364352005659901,0.394831446054518,0.475598690723958,0.614286005387116,0.778308652667136,1.08682212179707
baseline_noce,MDA,Final Energy|Residential|Gases,EJ/yr,0.496230001648516,0.5553884088004349,0.6431185297951609,0.570482947064479,0.307819221997996,2.82928240344628e-09
baseline_noce,MDA,Final Energy|Residential|Gases|Gas,EJ/yr,0.496230001648516,0.5553884088004349,0.6431185297951609,0.570482947064479,0.307819221997996,2.82928240344628e-09
baseline_noce,MDA,Final Energy|Residential|Hydrogen,EJ/yr,,6.35302491379315e-08,1.02725642452415e-09,1.76638834145109e-09,1.32158022881591e-09,2.40673276987609e-10
baseline_noce,MDA,Final Energy|Residential|Heat,EJ/yr,0.0585220000009492,0.043771098931566,0.0260923607019152,0.0115646802445206,0.000584423391097905,1.17759833870478e-09
baseline_noce,MDA,Final Energy|Residential|Liquids,EJ/yr,0.11112000188291,0.095520580797733,0.0644962350439962,0.0188723029397173,0.0290710358907627,1.55288174885636e-09
baseline_noce,MDA,Final Energy|Residential|Liquids|Oil,EJ/yr,0.11089009691275599,0.095520580797733,0.0644962350439962,0.0188723029397173,0.0290710358907627,1.55288174885636e-09
baseline_noce,MDA,Final Energy|Residential|Solids,EJ/yr,0.107917999995512,0.059924491018728404,0.0330981528869927,0.00796281438251956,8.78361864330527e-10,4.60471342586736e-10
baseline_noce,MDA,Final Energy|Residential|Solids|Coal,EJ/yr,0.0365619999979822,0.0274214864442709,0.016452899892489,0.00731239981812685,,
baseline_noce,MDA,Final Energy|Commercial|Electricity,EJ/yr,0.369033,0.48079652239568704,0.51364494241925,0.6007758552643621,0.728966789729624,0.9222194756080659
baseline_noce,MDA,Final Energy|Commercial|Gases,EJ/yr,0.158768999992581,0.19636218768755898,0.232842021853699,0.249032563838931,0.145349869308004,0.017313653670234998
baseline_noce,MDA,Final Energy|Commercial|Gases|Gas,EJ/yr,0.158768999992581,0.19636218768755898,0.232842021853699,0.24806149981107,0.145349865201049,4.75271685003455e-10
baseline_noce,MDA,Final Energy|Commercial|Hydrogen,EJ/yr,,3.7204591876038604e-08,4.2945206904746003e-10,6.167996840145311e-10,3.5476388021862196e-10,4.91289199642277e-10
baseline_noce,MDA,Final Energy|Commercial|Heat,EJ/yr,,0.000760923806768214,0.00194021490228296,0.00319113412898583,0.004632741890398331,0.00341494378420431
baseline_noce,MDA,Final Energy|Commercial|Liquids,EJ/yr,0.0523820000289704,0.0387371942143264,0.022362949370920798,0.0029428662355366303,1.79326629711963e-09,1.67891119838203e-10
baseline_noce,MDA,Final Energy|Commercial|Liquids|Oil,EJ/yr,0.0523820000289704,0.0387371942143264,0.022362949370920798,0.0029428659526755203,1.79326629711963e-09,1.67891119838203e-10
baseline_noce,MDA,Final Energy|Commercial|Solids,EJ/yr,0.112133999994986,0.10336765357561199,0.07644670706618921,0.0515427134062555,0.0179326409305809,1.26212057654705e-10
baseline_noce,MDA,Final Energy|Commercial|Solids|Coal,EJ/yr,0.11207899999737199,0.103330974532591,0.0764320209052606,0.051542697372402205,0.0179326406799389,
baseline_noce,MDA,Final Energy|Transportation|Electricity,EJ/yr,0.004352845660649591,0.015217255032293799,0.033654003805794294,0.06545070691159541,0.487524023106874,1.24314837376271
baseline_noce,MDA,Final Energy|Transportation|Gases,EJ/yr,0.00336499998820265,0.00970774766247986,0.025527877037887,0.0247244859841566,0.0240554900181092,0.0227036369948096
baseline_noce,MDA,Final Energy|Transportation|Gases|Gas,EJ/yr,0.00336499998820265,0.00970774766247986,0.025527877037887,0.0247244859841566,0.0240554900181092,0.0227036369948096
baseline_noce,MDA,Final Energy|Transportation|Hydrogen,EJ/yr,,0.000217258891073189,0.000284392481124458,0.000615214026033178,0.000625176130959004,0.0623196787690709
baseline_noce,MDA,Final Energy|Transportation|Liquids,EJ/yr,2.0817290399896202,2.54639115039336,2.8948431839556203,3.22105418295583,2.6157944722392097,1.4332163129959399
baseline_noce,MDA,Final Energy|Transportation|Liquids|Oil,EJ/yr,2.07778289998966,2.53686804563508,2.7988134482476497,3.14258641654934,2.44360275675014,1.0252976360094301
baseline_noce,MEA,Final Energy|Agriculture|Electricity,EJ/yr,0.168776743990005,0.180901880687767,0.196377390210204,0.208303476155775,0.22298681445715599,0.29135379400234596
baseline_noce,MEA,Final Energy|Agriculture|Gases,EJ/yr,0.0803581631978384,0.0855260585733169,0.101146311049625,0.110697514040464,0.11985266662319301,0.108904680953883
baseline_noce,MEA,Final Energy|Agriculture|Gases|Gas,EJ/yr,0.0803581631978384,0.0855260585733169,0.101146311049625,0.110520567833454,0.119826596697922,0.108904679267728
baseline_noce,MEA,Final Energy|Agriculture|Liquids,EJ/yr,0.113172863265333,0.122624351212611,0.113182083009844,0.0899948859827006,0.058201568067905794,0.036657809181359496
baseline_noce,MEA,Final Energy|Agriculture|Liquids|Oil,EJ/yr,0.113172863265333,0.122624351212611,0.113182083009844,0.0899948852673114,0.0582015658320347,0.0366578071115651
baseline_noce,MEA,Final Energy|Agriculture|Solids,EJ/yr,,4.33083766543079e-05,0.00755478785343502,4.7489257415949e-09,0.0157458816005009,1.13339042804647e-08
baseline_noce,MEA,Final Energy|Industry|Electricity,EJ/yr,0.708976999956686,0.7635153814580851,0.777738719621979,0.823409940216517,0.8984198809342651,1.14534244796257
baseline_noce,MEA,Final Energy|Industry|Gases,EJ/yr,6.05155499990048,5.668676469421079,5.65282400985373,5.3718606020420205,4.81309049244673,3.39457937011177
baseline_noce,MEA,Final Energy|Industry|Gases|Gas,EJ/yr,6.05155499990048,5.668676469421079,5.65282400985373,5.3718606020420205,4.81309049244673,3.39457937011177
baseline_noce,MEA,Final Energy|Industry|Hydrogen,EJ/yr,,5.1055103091456604e-11,0.023689776982241,0.0275774461339817,0.0296266847506007,0.0296266862932574
baseline_noce,MEA,Final Energy|Industry|Heat,EJ/yr,,7.16823216543666e-07,1.1918070695671599,2.23978283054811,3.47802909244072,6.36408893301985
baseline_noce,MEA,Final Energy|Industry|Liquids,EJ/yr,1.06653299994525,1.68883472914968,0.971893402685218,0.817944028923277,0.6157481323827979,0.0743018502515592
baseline_noce,MEA,Final Energy|Industry|Liquids|Oil,EJ/yr,1.06653299994525,1.68883472914968,0.971893402685218,0.817944028923277,0.6157481323827979,0.0743018497099266
baseline_noce,MEA,Final Energy|Industry|Solids,EJ/yr,0.11916699999416999,0.180302476571633,0.214797641879695,0.226311972843814,0.233039248335869,0.278873965039089
baseline_noce,MEA,Final Energy|Industry|Solids|Coal,EJ/yr,0.11916699999416999,0.15673604793642598,0.18455996157767798,0.190657818731786,0.192729941181436,0.223789562664713
baseline_noce,MEA,Final Energy|Residential|Electricity,EJ/yr,1.26301774022401,1.42954804518979,1.82342090523237,2.15525863615449,2.68055498815609,3.61790573344677
baseline_noce,MEA,Final Energy|Residential|Gases,EJ/yr,1.7251595622615,1.93204051929763,1.5574248443029202,1.80297291731027,1.1485659034361,0.300046737886542
baseline_noce,MEA,Final Energy|Residential|Gases|Gas,EJ/yr,1.7251595622615,1.93204051929763,1.5574248443029202,1.80297291731027,1.1485659034361,0.300046737886542
baseline_noce,MEA,Final Energy|Residential|Hydrogen,EJ/yr,,8.43152626041959e-08,5.13180316124998e-10,1.9112294241110998e-09,1.1169367000627899e-09,1.27768413553687e-09
baseline_noce,MEA,Final Energy|Residential|Heat,EJ/yr,,4.34811526299926e-06,1.16878795120944e-05,1.9512187564218902e-05,2.8963678851526598e-05,5.29921713282431e-05
baseline_noce,MEA,Final Energy|Residential|Liquids,EJ/yr,0.483107613641023,0.43083419491443,0.22450191308631198,0.06598662166024169,0.00291422962439527,0.0493212981205793
