Scenario,Panel,Scope,Series,Year,Value,Unit,Role
baseline_noce,c,Producer regions,Gulf & Iran,2019,6.602999999837697,Mt/yr,plotted
baseline_noce,c,Producer regions,Gulf & Iran,2050,9.1781699907469,Mt/yr,plotted
baseline_noce,c,Producer regions,United States,2019,4.96000001439774,Mt/yr,plotted
baseline_noce,c,Producer regions,United States,2050,8.48159999992278,Mt/yr,plotted
baseline_noce,c,Producer regions,Other Asia–Pacific,2019,1.0499999961879931,Mt/yr,plotted
baseline_noce,c,Producer regions,Other Asia–Pacific,2050,6.83339999373108,Mt/yr,plotted
baseline_noce,c,Producer regions,Russia,2019,3.956999993172909,Mt/yr,plotted
baseline_noce,c,Producer regions,Russia,2050,5.63476798484544,Mt/yr,plotted
baseline_noce,c,Producer regions,Southern Africa,2019,1.331999992097333,Mt/yr,plotted
baseline_noce,c,Producer regions,Southern Africa,2050,3.6510119850575,Mt/yr,plotted
baseline_noce,c,Producer regions,Indonesia group,2019,0.28000001126525353,Mt/yr,plotted
baseline_noce,c,Producer regions,Indonesia group,2050,3.0284799887125153,Mt/yr,plotted
baseline_noce,c,Producer regions,Brazil,2019,1.323973740353655,Mt/yr,plotted
baseline_noce,c,Producer regions,Brazil,2050,2.72635999216373,Mt/yr,plotted
baseline_noce,c,Producer regions,South Korea,2019,1.99999999824504,Mt/yr,plotted
baseline_noce,c,Producer regions,South Korea,2050,2.39999999679711,Mt/yr,plotted
baseline_noce,c,Producer regions,Canada,2019,4.56399999412659,Mt/yr,plotted
baseline_noce,c,Producer regions,Canada,2050,2.15420799591033,Mt/yr,plotted
baseline_noce,c,Producer regions,Other model regions,2019,6.417999972710631,Mt/yr,plotted
baseline_noce,c,Producer regions,Other model regions,2050,7.9625739082939955,Mt/yr,plotted
