Scenario,Scope,Series,Year,Value,Unit
baseline_noce,Regional set 1,AFE,2019,5.105741994975,GJ/t
baseline_noce,Regional set 1,AFE,2024,16.3772564936992,GJ/t
baseline_noce,Regional set 1,AFE,2030,14.2153355465168,GJ/t
baseline_noce,Regional set 1,AFE,2035,9.149657370327901,GJ/t
baseline_noce,Regional set 1,AFE,2040,5.1057397439331,GJ/t
baseline_noce,Regional set 1,AFE,2050,2.1437139868239004,GJ/t
baseline_noce,Regional set 1,AFN,2019,27.842313262395,GJ/t
baseline_noce,Regional set 1,AFN,2024,20.3989815808133,GJ/t
baseline_noce,Regional set 1,AFN,2030,14.0886874219557,GJ/t
baseline_noce,Regional set 1,AFN,2035,9.5543582888708,GJ/t
baseline_noce,Regional set 1,AFN,2040,3.5339586259111,GJ/t
baseline_noce,Regional set 1,AFN,2050,3.8340872627186,GJ/t
baseline_noce,Regional set 1,AFW,2019,5.1057418568056,GJ/t
baseline_noce,Regional set 1,AFW,2024,2.1009652144625997,GJ/t
baseline_noce,Regional set 1,AFW,2030,2.1002067377116,GJ/t
baseline_noce,Regional set 1,AFW,2035,3.3906713750078,GJ/t
baseline_noce,Regional set 1,AFW,2040,2.908465148111,GJ/t
baseline_noce,Regional set 1,AFW,2050,4.1234326554106,GJ/t
baseline_noce,Regional set 1,AFZ,2019,35.2215543708135,GJ/t
baseline_noce,Regional set 1,AFZ,2024,12.155427955178299,GJ/t
baseline_noce,Regional set 1,AFZ,2030,11.2031808596322,GJ/t
baseline_noce,Regional set 1,AFZ,2035,23.7045277572689,GJ/t
baseline_noce,Regional set 1,AFZ,2040,20.7271108528321,GJ/t
baseline_noce,Regional set 1,AFZ,2050,4.1950362388796005,GJ/t
baseline_noce,Regional set 1,ANZ,2019,30.0629974399412,GJ/t
baseline_noce,Regional set 1,ANZ,2024,18.650922531550098,GJ/t
baseline_noce,Regional set 1,ANZ,2030,2.1298912507597,GJ/t
baseline_noce,Regional set 1,ANZ,2035,2.6859368352676998,GJ/t
baseline_noce,Regional set 1,ANZ,2040,3.6493171785168,GJ/t
baseline_noce,Regional set 1,ANZ,2050,6.930001378368201,GJ/t
baseline_noce,Regional set 1,ASC,2019,86.07278438249969,GJ/t
baseline_noce,Regional set 1,ASC,2024,58.8240903340706,GJ/t
baseline_noce,Regional set 1,ASC,2030,15.252654596463199,GJ/t
baseline_noce,Regional set 1,ASC,2035,10.4296428055923,GJ/t
baseline_noce,Regional set 1,ASC,2040,3.1742344538947003,GJ/t
baseline_noce,Regional set 1,ASC,2050,3.8338715693014,GJ/t
baseline_noce,Regional set 1,ASE,2019,13.2721601714128,GJ/t
baseline_noce,Regional set 1,ASE,2024,2.1000189710438,GJ/t
baseline_noce,Regional set 1,ASE,2030,2.1000094468906,GJ/t
baseline_noce,Regional set 1,ASE,2035,2.1000001078976,GJ/t
baseline_noce,Regional set 1,ASE,2040,2.1000001364499,GJ/t
baseline_noce,Regional set 1,ASE,2050,2.6084213406431003,GJ/t
