Scenario,Scope,Series,Year,Value,Unit
baseline_noce,Regional set 1,AFE,2019,6.3101779025049,GJ/t
baseline_noce,Regional set 1,AFE,2024,5.8412571014881,GJ/t
baseline_noce,Regional set 1,AFE,2030,5.326824321707001,GJ/t
baseline_noce,Regional set 1,AFE,2035,5.2022258448883,GJ/t
baseline_noce,Regional set 1,AFE,2040,4.9269295210641,GJ/t
baseline_noce,Regional set 1,AFE,2050,4.8770020202379,GJ/t
baseline_noce,Regional set 1,AFN,2019,5.791324574545399,GJ/t
baseline_noce,Regional set 1,AFN,2024,5.599900794529001,GJ/t
baseline_noce,Regional set 1,AFN,2030,5.3777629271484,GJ/t
baseline_noce,Regional set 1,AFN,2035,5.194421829073,GJ/t
baseline_noce,Regional set 1,AFN,2040,5.0300655980852,GJ/t
baseline_noce,Regional set 1,AFN,2050,4.7771043075173,GJ/t
baseline_noce,Regional set 1,AFW,2019,3.5217197323745,GJ/t
baseline_noce,Regional set 1,AFW,2024,3.7679205431133003,GJ/t
baseline_noce,Regional set 1,AFW,2030,3.9516024134871,GJ/t
baseline_noce,Regional set 1,AFW,2035,4.0765721632838,GJ/t
baseline_noce,Regional set 1,AFW,2040,4.1800510462127995,GJ/t
baseline_noce,Regional set 1,AFW,2050,4.3118934478526,GJ/t
baseline_noce,Regional set 1,AFZ,2019,5.9079974631439,GJ/t
baseline_noce,Regional set 1,AFZ,2024,5.8045067645633,GJ/t
baseline_noce,Regional set 1,AFZ,2030,5.6935186639105,GJ/t
baseline_noce,Regional set 1,AFZ,2035,5.5367615571422,GJ/t
baseline_noce,Regional set 1,AFZ,2040,5.3140135985232,GJ/t
baseline_noce,Regional set 1,AFZ,2050,4.9238406666855,GJ/t
baseline_noce,Regional set 1,ANZ,2019,4.5534396520319005,GJ/t
baseline_noce,Regional set 1,ANZ,2024,4.5154144086873,GJ/t
baseline_noce,Regional set 1,ANZ,2030,4.591435049024399,GJ/t
baseline_noce,Regional set 1,ANZ,2035,4.6217026078908,GJ/t
baseline_noce,Regional set 1,ANZ,2040,4.6539203771765,GJ/t
baseline_noce,Regional set 1,ANZ,2050,4.7564593729192,GJ/t
baseline_noce,Regional set 1,ASC,2019,5.6858974022186,GJ/t
baseline_noce,Regional set 1,ASC,2024,5.4073191379732,GJ/t
baseline_noce,Regional set 1,ASC,2030,5.1674387358317,GJ/t
baseline_noce,Regional set 1,ASC,2035,5.0205138873853,GJ/t
baseline_noce,Regional set 1,ASC,2040,4.898362298145201,GJ/t
baseline_noce,Regional set 1,ASC,2050,4.711893210800399,GJ/t
baseline_noce,Regional set 1,ASE,2019,6.9302625979186,GJ/t
baseline_noce,Regional set 1,ASE,2024,6.4906582620707995,GJ/t
baseline_noce,Regional set 1,ASE,2030,6.1633564806048,GJ/t
baseline_noce,Regional set 1,ASE,2035,5.8205996902019,GJ/t
baseline_noce,Regional set 1,ASE,2040,5.4610534378704,GJ/t
baseline_noce,Regional set 1,ASE,2050,4.9322896513159,GJ/t
