Scenario,Scope,Series,Year,Value,Unit
baseline_noce,Regional set 4,MDA,2019,6.2123875201905,GJ/t
baseline_noce,Regional set 4,MDA,2024,5.6556113273315,GJ/t
baseline_noce,Regional set 4,MDA,2030,5.6562360561477,GJ/t
baseline_noce,Regional set 4,MDA,2035,5.4344957122306,GJ/t
baseline_noce,Regional set 4,MDA,2040,5.375112847682,GJ/t
baseline_noce,Regional set 4,MDA,2050,5.3830555798458,GJ/t
baseline_noce,Regional set 4,MEA,2019,7.065632279177,GJ/t
baseline_noce,Regional set 4,MEA,2024,6.6341507492533,GJ/t
baseline_noce,Regional set 4,MEA,2030,6.4516456103243005,GJ/t
baseline_noce,Regional set 4,MEA,2035,6.249492276734,GJ/t
baseline_noce,Regional set 4,MEA,2040,6.0730533466422,GJ/t
baseline_noce,Regional set 4,MEA,2050,5.7839075680500995,GJ/t
baseline_noce,Regional set 4,MEX,2019,6.5146950630769,GJ/t
baseline_noce,Regional set 4,MEX,2024,6.080910929439501,GJ/t
baseline_noce,Regional set 4,MEX,2030,5.6096361182739,GJ/t
baseline_noce,Regional set 4,MEX,2035,5.220628596216,GJ/t
baseline_noce,Regional set 4,MEX,2040,4.8905247437293,GJ/t
baseline_noce,Regional set 4,MEX,2050,4.6229495551335,GJ/t
baseline_noce,Regional set 4,NIG,2019,5.5811628294468,GJ/t
baseline_noce,Regional set 4,NIG,2024,5.2771815715953005,GJ/t
baseline_noce,Regional set 4,NIG,2030,4.9670545610592,GJ/t
baseline_noce,Regional set 4,NIG,2035,4.6249421302466995,GJ/t
baseline_noce,Regional set 4,NIG,2040,4.2658570945738,GJ/t
baseline_noce,Regional set 4,NIG,2050,3.7848175413005,GJ/t
baseline_noce,Regional set 4,RUS,2019,4.1819980293893,GJ/t
baseline_noce,Regional set 4,RUS,2024,4.0761804714428,GJ/t
baseline_noce,Regional set 4,RUS,2030,4.3028361229023,GJ/t
baseline_noce,Regional set 4,RUS,2035,4.1707838879708,GJ/t
baseline_noce,Regional set 4,RUS,2040,4.052011693655199,GJ/t
baseline_noce,Regional set 4,RUS,2050,4.101568609229701,GJ/t
baseline_noce,Regional set 4,SKT,2019,6.5772850257475,GJ/t
baseline_noce,Regional set 4,SKT,2024,6.4581520098593,GJ/t
baseline_noce,Regional set 4,SKT,2030,6.2718784093007,GJ/t
baseline_noce,Regional set 4,SKT,2035,5.7469945936814,GJ/t
baseline_noce,Regional set 4,SKT,2040,5.3229433609251,GJ/t
baseline_noce,Regional set 4,SKT,2050,4.2350884713091,GJ/t
baseline_noce,Regional set 4,USA,2019,6.9585138811343,GJ/t
baseline_noce,Regional set 4,USA,2024,6.6385674711012,GJ/t
baseline_noce,Regional set 4,USA,2030,6.1187527435761995,GJ/t
baseline_noce,Regional set 4,USA,2035,6.0553515182544,GJ/t
baseline_noce,Regional set 4,USA,2040,5.8222568896305,GJ/t
baseline_noce,Regional set 4,USA,2050,5.4754109962727,GJ/t
