Scenario,Scope,Series,Year,Value,Unit
baseline_noce,Regional set 2,ASO,2019,5.0908419754583,GJ/t
baseline_noce,Regional set 2,ASO,2024,2.1000042495271,GJ/t
baseline_noce,Regional set 2,ASO,2030,2.0999999999999,GJ/t
baseline_noce,Regional set 2,ASO,2035,2.1000004248674,GJ/t
baseline_noce,Regional set 2,ASO,2040,2.1000000662664,GJ/t
baseline_noce,Regional set 2,ASO,2050,2.1000006343034996,GJ/t
baseline_noce,Regional set 2,BRA,2019,32.913533498273004,GJ/t
baseline_noce,Regional set 2,BRA,2024,29.6192209403731,GJ/t
baseline_noce,Regional set 2,BRA,2030,23.8492573755437,GJ/t
baseline_noce,Regional set 2,BRA,2035,17.2866709684761,GJ/t
baseline_noce,Regional set 2,BRA,2040,10.8526926769846,GJ/t
baseline_noce,Regional set 2,BRA,2050,6.3523011116603,GJ/t
baseline_noce,Regional set 2,CAN,2019,27.213506411083202,GJ/t
baseline_noce,Regional set 2,CAN,2024,13.8003471082449,GJ/t
baseline_noce,Regional set 2,CAN,2030,2.9186294776031003,GJ/t
baseline_noce,Regional set 2,CAN,2035,3.5441211291733,GJ/t
baseline_noce,Regional set 2,CAN,2040,3.7062118889864,GJ/t
baseline_noce,Regional set 2,CAN,2050,6.929999999999899,GJ/t
baseline_noce,Regional set 2,CHL,2019,15.249562637745301,GJ/t
baseline_noce,Regional set 2,CHL,2024,8.591324764484,GJ/t
baseline_noce,Regional set 2,CHL,2030,16.7948882231316,GJ/t
baseline_noce,Regional set 2,CHL,2035,11.9389961695752,GJ/t
baseline_noce,Regional set 2,CHL,2040,8.1480343090289,GJ/t
baseline_noce,Regional set 2,CHL,2050,6.9300893240831005,GJ/t
baseline_noce,Regional set 2,CHN,2019,32.310306031848796,GJ/t
baseline_noce,Regional set 2,CHN,2024,30.7780774402668,GJ/t
baseline_noce,Regional set 2,CHN,2030,30.2332506272974,GJ/t
baseline_noce,Regional set 2,CHN,2035,27.647042585699,GJ/t
baseline_noce,Regional set 2,CHN,2040,20.7720148787763,GJ/t
baseline_noce,Regional set 2,CHN,2050,4.4039649388463,GJ/t
baseline_noce,Regional set 2,ENE,2019,23.7000861969448,GJ/t
baseline_noce,Regional set 2,ENE,2024,13.0077465007409,GJ/t
baseline_noce,Regional set 2,ENE,2030,13.4744248104945,GJ/t
baseline_noce,Regional set 2,ENE,2035,26.639601742988,GJ/t
baseline_noce,Regional set 2,ENE,2040,28.5290087823791,GJ/t
baseline_noce,Regional set 2,ENE,2050,21.2069010527343,GJ/t
baseline_noce,Regional set 2,ENW,2019,33.2455127416452,GJ/t
baseline_noce,Regional set 2,ENW,2024,8.1125821659226,GJ/t
baseline_noce,Regional set 2,ENW,2030,2.3248937881827,GJ/t
baseline_noce,Regional set 2,ENW,2035,3.5288509201236002,GJ/t
baseline_noce,Regional set 2,ENW,2040,5.8326067802364,GJ/t
baseline_noce,Regional set 2,ENW,2050,6.9300021197151,GJ/t
