Scenario,Scope,Series,Year,Value,Unit
baseline_noce,Regional set 2,ASO,2019,2.35343081689066e-05,USD_2010/tCO2e
baseline_noce,Regional set 2,ASO,2024,166.153336586602,USD_2010/tCO2e
baseline_noce,Regional set 2,ASO,2030,1.02363590568566e-09,USD_2010/tCO2e
baseline_noce,Regional set 2,ASO,2035,-1.27321322680774e-10,USD_2010/tCO2e
baseline_noce,Regional set 2,ASO,2040,1.0526453750232999e-09,USD_2010/tCO2e
baseline_noce,Regional set 2,ASO,2050,2.81273749266189e-07,USD_2010/tCO2e
baseline_noce,Regional set 2,BRA,2019,1.39488356838645e-05,USD_2010/tCO2e
baseline_noce,Regional set 2,BRA,2024,1197.865173294,USD_2010/tCO2e
baseline_noce,Regional set 2,BRA,2030,153.296193183156,USD_2010/tCO2e
baseline_noce,Regional set 2,BRA,2035,109.236781925216,USD_2010/tCO2e
baseline_noce,Regional set 2,BRA,2040,188.643628949766,USD_2010/tCO2e
baseline_noce,Regional set 2,BRA,2050,2345.95732693887,USD_2010/tCO2e
baseline_noce,Regional set 2,CAN,2019,1.33626818013245e-05,USD_2010/tCO2e
baseline_noce,Regional set 2,CAN,2024,3.60868058566015e-06,USD_2010/tCO2e
baseline_noce,Regional set 2,CAN,2030,1043.74386590184,USD_2010/tCO2e
baseline_noce,Regional set 2,CAN,2035,189.38963678369,USD_2010/tCO2e
baseline_noce,Regional set 2,CAN,2040,385.2054294277221,USD_2010/tCO2e
baseline_noce,Regional set 2,CAN,2050,1725.46480377875,USD_2010/tCO2e
baseline_noce,Regional set 2,CHL,2019,8.65904652084371e-05,USD_2010/tCO2e
baseline_noce,Regional set 2,CHL,2024,444.184690793571,USD_2010/tCO2e
baseline_noce,Regional set 2,CHL,2030,2.4777159970680502,USD_2010/tCO2e
baseline_noce,Regional set 2,CHL,2035,64.7699349175856,USD_2010/tCO2e
baseline_noce,Regional set 2,CHL,2040,107.663971259726,USD_2010/tCO2e
baseline_noce,Regional set 2,CHL,2050,544.832625858604,USD_2010/tCO2e
baseline_noce,Regional set 2,CHN,2019,7.570391565583399e-07,USD_2010/tCO2e
baseline_noce,Regional set 2,CHN,2024,1.95255393005672e-08,USD_2010/tCO2e
baseline_noce,Regional set 2,CHN,2030,6.27092073052521e-10,USD_2010/tCO2e
baseline_noce,Regional set 2,CHN,2035,2.92949616552683,USD_2010/tCO2e
baseline_noce,Regional set 2,CHN,2040,84.67762871149941,USD_2010/tCO2e
baseline_noce,Regional set 2,CHN,2050,219.17100800365895,USD_2010/tCO2e
baseline_noce,Regional set 2,ENE,2019,2.27969113700746e-05,USD_2010/tCO2e
baseline_noce,Regional set 2,ENE,2024,71.8777845629012,USD_2010/tCO2e
baseline_noce,Regional set 2,ENE,2030,1.06229569929947e-08,USD_2010/tCO2e
baseline_noce,Regional set 2,ENE,2035,7.7205322310285505,USD_2010/tCO2e
baseline_noce,Regional set 2,ENE,2040,84.38635687519209,USD_2010/tCO2e
baseline_noce,Regional set 2,ENE,2050,98.0094952854062,USD_2010/tCO2e
baseline_noce,Regional set 2,ENW,2019,1.63327740664868e-05,USD_2010/tCO2e
baseline_noce,Regional set 2,ENW,2024,408.201437089124,USD_2010/tCO2e
baseline_noce,Regional set 2,ENW,2030,865.5714301394199,USD_2010/tCO2e
baseline_noce,Regional set 2,ENW,2035,656.542636161685,USD_2010/tCO2e
baseline_noce,Regional set 2,ENW,2040,828.199041386468,USD_2010/tCO2e
baseline_noce,Regional set 2,ENW,2050,2712.98321009641,USD_2010/tCO2e
